depth,seed,clean,cert0.05,attack0.05,cert0.1,attack0.1
10,0,0.9732739420935412,0.9265033407572383,0.9533333333333334,0.779510022271715,0.9133333333333333
10,1,0.9688195991091314,0.9309576837416481,0.9333333333333333,0.8129175946547884,0.9066666666666666
10,2,0.9665924276169265,0.9198218262806236,0.8933333333333333,0.7928730512249443,0.8533333333333334
