depth,seed,clean,cert0.05,attack0.05,cert0.1,attack0.1
10,0,0.9710467706013363,0.910913140311804,0.9533333333333334,0.7282850779510023,0.92
10,1,0.9665924276169265,0.9242761692650334,0.94,0.8195991091314031,0.8933333333333333
10,2,0.9732739420935412,0.9309576837416481,0.9266666666666666,0.7817371937639198,0.8733333333333333
