depth,seed,clean,cert0.05,attack0.05,cert0.1,attack0.1
10,0,0.16926503340757237,0.028953229398663696,0.04666666666666667,0.0,0.0
10,1,0.0779510022271715,0.0,0.006666666666666667,0.0,0.0
10,2,0.4365256124721604,0.08685968819599109,0.16666666666666666,0.066815144766147,0.08
